Date,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2021-03-25,2867.50830078125,2929.2586447854446,2853.614382012018,2911.8093574954632,3179786
2021-03-26,2869.33251953125,2917.2357680498512,2847.1117531774385,2891.646709954127,3697370
2021-03-30,2955.174560546875,2983.1492417781787,2863.8119972620643,2884.4890944648087,4694008
2021-03-31,2973.232177734375,2998.6339307403837,2930.334312349105,2951.853370198412,3530069
2021-04-01,2961.20947265625,3007.9900330457644,2942.4972485004446,2985.6290165478586,4285076
2021-04-05,3030.35107421875,3052.899395878381,2948.1109397526134,2966.823164060786,5317862
2021-04-06,3054.48974609375,3064.126586844913,3022.0240841249065,3064.126586844913,2291562
2021-04-07,3060.7587890625,3066.512935748323,3026.5155517113917,3049.1573000317767,2491268
2021-04-08,3103.75,3120.263446813503,3055.7530982974076,3059.4487169655636,2578118
2021-04-09,3108.334228515625,3138.3674386243215,3095.0017692617016,3138.0398833445424,2911129
2021-04-12,3037.509033203125,3123.1642968285832,3006.306303731688,3108.3347657620934,3791828
2021-04-13,2904.184326171875,3007.054743798444,2875.18037562497,3007.054743798444,8654596
2021-04-15,3011.685546875,3028.807277066147,2888.6526773301093,2956.8120428150823,6062760
2021-04-16,2989.41796875,3037.929499774362,2977.6762311840735,3021.0884985437065,3224657
2021-04-19,2958.215576171875,2983.6641554574558,2933.234802492356,2964.9519312150132,2679106
2021-04-20,2942.07666015625,3017.6741014770846,2925.0485795954996,3017.3465461425426,3141893
2021-04-22,2917.984619140625,2945.3044238941243,2905.3070401198315,2945.3044238941243,1988980
2021-04-23,2909.282958984375,2918.1712651784096,2892.0209784285203,2905.0727086819375,1615309
2021-04-26,2901.143310546875,2949.9821704438205,2889.2142675170116,2902.3128245694106,2490260
2021-04-27,2930.334716796875,2934.1708146590613,2903.201987937645,2906.008821957565,1471417
2021-04-28,2922.943603515625,2948.1114582683736,2911.622614449755,2947.129020635261,1639037
2021-04-29,2914.663330078125,2954.0526602543164,2905.5411191903113,2943.0592266202843,1621395
2021-04-30,2840.188232421875,2930.3812950136044,2825.5460075589376,2899.4592971606453,3072305
2021-05-03,2841.451416015625,2858.292418810581,2810.5762442248724,2830.130428324061,1545831
2021-05-04,2853.38037109375,2891.0387233968972,2839.5801053429072,2865.5901434252482,1990777
2021-05-05,2896.371337890625,2899.8330533975677,2855.859330159524,2872.3261774637467,1939289
2021-05-06,2911.107421875,2932.205500114206,2876.0688281273356,2905.5405809204426,1791671
2021-05-07,2931.176025390625,2956.3909281458955,2911.434767548973,2931.2696778721415,1912540
2021-05-10,2942.96533203125,2960.461217585059,2923.7853004602307,2943.386311430371,2137153
2021-05-11,2921.539794921875,2926.6856568220687,2892.11463822874,2923.785170564582,2415625
2021-05-12,2888.79345703125,2919.1071708992226,2872.88806539494,2919.1071708992226,1978558
2021-05-14,2855.017822265625,2898.9915524463504,2844.2582925405536,2898.9915524463504,2043935
2021-05-17,2872.09228515625,2877.1913201640587,2840.51540931163,2858.2920208982305,2890462
2021-05-18,2889.916015625,2922.849485267819,2879.8113686473584,2900.394815726709,2098538
2021-05-19,2883.553955078125,2917.2359610426975,2869.6134384221878,2885.4251776317124,1986041
2021-05-20,2862.97021484375,2889.9158625499485,2855.5789778795897,2869.613145599412,2329027
2021-05-21,2882.150390625,2889.3545514033844,2858.385956779236,2863.9059716614593,1685566
2021-05-24,2883.085693359375,2905.0725548858863,2874.1973876358916,2883.085693359375,1652260
2021-05-25,2927.74462890625,2941.1423042312067,2897.752731748399,2907.060498580002,1841613
2021-05-26,2969.5830078125,2975.6942281863426,2918.1547838048464,2933.3857794443566,1923753
2021-05-27,2989.796875,3025.2889605444184,2972.6855048305583,2972.8264411698347,5959785
2021-05-28,2955.573974609375,3006.7200907163037,2948.099299196238,2998.728495728471,1763701
2021-05-31,2970.1943359375,2980.7246234220856,2941.4717809300623,2961.591708979018,1652799
2021-06-01,2964.412841796875,2980.3489829074797,2944.668893278723,2979.0798667970253,1377441
2021-06-02,2942.27099609375,2970.4766332696245,2928.6853267616493,2962.391155002045,2240078
2021-06-03,2953.364501953125,2965.869043802143,2935.8769195732348,2965.869043802143,1281706
2021-06-04,2955.715087890625,2968.031638600897,2938.0865684797463,2940.907131585487,1836060
2021-06-07,2992.805419921875,2999.6217806994773,2946.172248048947,2956.890295939214,2559821
2021-06-08,3008.74169921875,3037.7465827635333,2996.566313914102,3006.7203873964036,2574057
2021-06-09,3008.836181640625,3027.4048917687096,2995.6264963760736,3010.4815103861515,1710925
2021-06-10,3024.39599609375,3031.165301977161,3002.0194817658426,3018.00267349463,1874324
2021-06-11,3077.98681640625,3111.081380530274,3018.9429776013026,3019.4601267906532,3452954
2021-06-14,3080.38427734375,3110.7992138351797,3074.7431507506903,3082.8756831071396,1847360
2021-06-15,3067.597900390625,3100.7395220253716,3057.0678424029397,3100.7395220253716,1304985
2021-06-16,3078.50390625,3097.6365895828876,3058.430805612218,3066.9866061059024,1635552
2021-06-17,3119.308837890625,3136.514324754735,3065.012979134485,3070.1840133017363,2273413
2021-06-18,3100.081298828125,3157.150652748339,3079.1150648453868,3150.4752275100996,3380431
2021-06-21,3077.3291015625,3089.4574336346423,3057.20894281721,3069.713487771487,1130569
2021-06-22,3103.748291015625,3128.0522403703712,3088.517292739863,3106.3808630783888,1708688
2021-06-23,3066.32861328125,3129.88540481577,3061.6276739528994,3129.88540481577,1467104
2021-06-24,3171.8173828125,3180.655055561964,3082.405438858971,3087.576471317024,4155204
2021-06-25,3178.58740234375,3196.3098071164186,3149.62956816761,3173.3693134202167,2722861
2021-06-28,3137.171630859375,3188.6469127323203,3133.645926621502,3188.6469127323203,1355238
2021-06-29,3141.02685546875,3164.9545917527903,3127.5350672114732,3142.1079797447,1497322
2021-06-30,3145.633544921875,3179.7153549804325,3138.817182910164,3145.8685918877964,1693146
2021-07-01,3141.6376953125,3160.9115462039877,3133.035068315178,3157.150794810527,990310
2021-07-02,3126.547119140625,3139.9447937717086,3098.1064414149914,3131.7652067466493,1682274
2021-07-05,3122.364013671875,3172.193972336316,3104.5004435846226,3142.1079595577858,1972858
2021-07-06,3067.174560546875,3128.9448501730344,3061.3454423706244,3114.8420338411247,2159420
2021-07-07,3079.068115234375,3086.35457098144,3047.7129885488653,3079.1151705339007,2640710
2021-07-08,3063.601806640625,3100.7392230476544,3038.5927204854906,3100.7392230476544,2485811
2021-07-09,3016.263427734375,3085.6963892466865,3009.541176715004,3055.6103793576267,6365067
2021-07-12,3002.114013671875,3042.4479819385947,2997.6481212385597,3041.5077940578967,1892226
2021-07-13,2996.89599609375,3021.763920220309,2985.096592003572,3021.763920220309,1809339
2021-07-14,3022.280517578125,3029.2848702687525,2994.497924210421,2996.378299673034,2044279
2021-07-15,3017.9462890625,3045.177151600321,3009.5132906272393,3041.1726332893736,2232968
2021-07-16,3010.267578125,3033.8707297042083,3007.6292608357653,3027.416295446527,1256526
2021-07-19,3000.656494140625,3014.9784908736133,2992.5531411006427,2996.3220997166386,1597058
2021-07-20,3020.6318359375,3029.300394480006,2973.8495005312457,3000.656401894602,1811945
2021-07-22,3030.572509765625,3038.675632516925,3005.744403632259,3005.744403632259,2859334
2021-07-23,3027.2744140625,3054.3166429952603,3021.4323448525442,3043.433730243102,1776193
2021-07-26,3012.8583984375,3038.0161507471275,3006.5454388750054,3015.166839541229,1259611
2021-07-27,2999.1015625,3024.5891903140227,2978.5606927075187,3015.166794082515,1121367
2021-07-28,3013.093505859375,3019.3593064912484,2951.470904806962,3003.8595127921885,1660654
2021-07-29,3011.209228515625,3039.1465394230536,3006.0269109413734,3015.402148545183,1731997
2021-07-30,2984.49658203125,3037.309154204122,2979.6912984053442,3033.06907627829,2999943
2021-08-02,3033.446044921875,3038.628362668398,2984.0727824069504,2996.32189708055,2608669
2021-08-03,3095.1630859375,3099.968600403569,3033.022423982801,3042.4919789371197,3804735
2021-08-04,3084.845458984375,3114.290448074314,3072.83190343568,3109.3908478975436,2929598
2021-08-05,3094.267578125,3123.524162670017,3074.0565854331617,3085.8345800133657,2534521
2021-08-06,3118.62451171875,3132.004267334349,3076.4121338287155,3083.526088446125,2292362
2021-08-09,3130.77978515625,3144.253858787861,3118.813387050591,3131.91042678122,1510489
2021-08-10,3141.3330078125,3156.408843799557,3124.0902044335044,3124.0902044335044,2040777
2021-08-11,3151.0380859375,3165.925519806294,3134.9259244404566,3156.503122425918,1929707
2021-08-12,3158.1513671875,3173.462759659133,3133.8886991170657,3133.8886991170657,1310205
2021-08-13,3263.352783203125,3278.9940537509783,3163.5696941002616,3166.63197302977,4363584
2021-08-16,3272.350830078125,3292.514894661984,3238.0062441639675,3260.148873798146,2083489
2021-08-17,3347.824951171875,3355.127309150238,3262.9762166541964,3280.9730876874382,4336019
2021-08-18,3354.890869140625,3387.3509736311944,3332.3242793157374,3367.42270039161,2631309
2021-08-20,3353.902099609375,3368.506814469312,3297.838839340585,3303.4922773508833,2836148
2021-08-23,3427.302490234375,3460.8463145664846,3356.163395012548,3373.2180250879433,3744176
2021-08-24,3404.50048828125,3455.5229068127137,3386.7863356519983,3445.7706337581785,2511141
2021-08-25,3447.655029296875,3484.166817322361,3398.7057233582464,3401.485284438841,2123263
2021-08-26,3459.762451171875,3474.602724373861,3437.195629478007,3448.5968202709887,1902533
2021-08-27,3505.272216796875,3514.0822482201092,3440.2107627426026,3454.250039408747,3944728
2021-08-30,3487.511474609375,3524.3059769668,3474.602838107822,3500.420111110928,2033114
2021-08-31,3567.743408203125,3584.374076661838,3489.537514371302,3495.1437944875934,3207480
2021-09-01,3500.372802734375,3596.2456778361975,3492.882044250181,3576.7413649780647,2643336
2021-09-02,3615.137939453125,3636.2440153775233,3507.015940742694,3518.3228164248308,3403717
2021-09-03,3620.132080078125,3634.1242015791895,3584.7980913799984,3604.0668472089123,1746812
2021-09-06,3629.507568359375,3653.628998316306,3593.702457352714,3627.3403708959077,1723693
2021-09-07,3595.4921875,3646.4202865772727,3588.2841461949342,3640.8140066690016,1585039
2021-09-08,3556.15380859375,3594.6443916708786,3539.052250358013,3589.933193254534,4147175
2021-09-09,3572.4072265625,3588.708018102657,3547.5321924477776,3570.805465205842,1441148
2021-09-13,3623.2412109375,3629.8838162202746,3549.416644773257,3549.416644773257,1691473
2021-09-14,3661.44873046875,3671.4365621375255,3604.066431457984,3627.575263218787,1991188
2021-09-15,3726.133544921875,3750.113496018018,3642.698184825542,3657.8683339481327,2461369
2021-09-16,3677.843994140625,3751.7626471134417,3667.290956291404,3703.0017462562505,2946666
2021-09-17,3606.751953125,3717.135230501884,3585.2216862001696,3693.5792404480067,6477148
2021-09-20,3602.653076171875,3647.4094567441684,3587.907118588378,3588.990602102438,2002008
2021-09-21,3639.824462890625,3647.9278155687957,3600.909920910193,3635.1604228193737,1568129
2021-09-22,3639.070556640625,3671.7664545897874,3629.930878584887,3639.4004325141727,1744067
2021-09-23,3645.760009765625,3654.9468444481126,3613.488308445092,3646.466689356586,2003869
2021-09-24,3647.692138671875,3716.569714071314,3632.3335874822515,3665.3119728420124,2320754
2021-09-27,3615.326416015625,3678.503631201719,3583.243109597374,3674.734672563193,1673362
2021-09-28,3560.8642578125,3627.622017342018,3534.575868195908,3627.622017342018,2253075
2021-09-29,3572.87841796875,3586.164088979245,3507.157202727998,3542.6326633867143,2489161
2021-09-30,3557.47314453125,3585.222057682122,3533.493190179518,3585.222057682122,2252412
2021-10-01,3514.741943359375,3589.9327058841086,3509.842343679345,3563.3144384454663,1578374
2021-10-04,3555.35302734375,3565.1050699995603,3493.306452456142,3509.6544029049846,1356860
2021-10-05,3611.88720703125,3618.200166522336,3525.4838792707897,3537.1675586262627,1877966
2021-10-06,3590.780517578125,3634.6418135207296,3575.799001130469,3614.430821696042,1678154
2021-10-07,3668.044189453125,3673.7919426254152,3599.402177432826,3608.777414787212,1647233
2021-10-08,3708.324951171875,3759.4414461836063,3674.734203608318,3698.290192092986,2934339
2021-10-11,3472.718505859375,3540.465443894623,3448.5970790829865,3538.109844796889,11845402
2021-10-12,3441.85986328125,3492.8820433584274,3420.8950331046312,3491.9398037999276,5752877
2021-10-13,3444.074462890625,3463.1548165799422,3434.4636640771364,3439.174862518943,3545655
2021-10-14,3409.38037109375,3464.654399503424,3406.312216652773,3422.1722610898946,6442299
2021-10-18,3443.0830078125,3448.322517929802,3399.9400798959296,3401.828175038715,3590107
2021-10-19,3430.810546875,3483.6301953033835,3422.361366819251,3463.710698440453,3135441
2021-10-20,3406.926513671875,3426.89302962755,3378.0858113622653,3409.900171629397,2933693
2021-10-21,3334.847900390625,3405.604216682177,3314.786890374121,3402.4417957442583,4871211
2021-10-22,3303.081298828125,3362.320290415763,3290.006146341327,3360.809721944082,2691670
2021-10-25,3297.5107421875,3317.902260832045,3256.9639472589984,3306.998465869064,2595594
2021-10-26,3287.740234375,3331.5439504287847,3280.5653804873978,3298.974308521788,3878763
2021-10-27,3294.490234375,3314.787258528324,3288.1179128384915,3288.1179128384915,2510813
2021-10-28,3230.200439453125,3321.159519625934,3223.9226149865167,3321.159519625934,2424942
2021-10-29,3207.6376953125,3267.3487053127988,3196.4978876669634,3209.80905086313,3960501
2021-11-01,3281.88671875,3291.8937146919934,3221.986949475492,3245.5881375647664,2020718
2021-11-02,3289.25,3317.0051326499515,3275.6085607720065,3298.501710883317,3087414
2021-11-03,3296.8505859375,3322.9534126947788,3272.116582251472,3308.1319098756258,1537639
2021-11-04,3312.33203125,3316.674741761954,3308.8863502101044,3316.3914814276372,328991
2021-11-08,3306.762451171875,3349.480601458229,3286.4181810167784,3349.480601458229,2526082
2021-11-09,3309.54736328125,3337.2080018680517,3300.390148382096,3311.7187186854667,1782692
2021-11-10,3289.3447265625,3322.763915628724,3285.4740396483485,3302.278131122916,1516489
2021-11-11,3293.026611328125,3313.654142447141,3243.747375411255,3285.2854675294434,1284514
2021-11-12,3328.75927734375,3336.405925054897,3290.6668623028436,3309.8310757800773,1747259
2021-11-15,3354.484375,3369.8723969385683,3330.5999246821407,3330.5999246821407,1809157
2021-11-16,3357.410400390625,3375.4890481077373,3343.8162087302176,3369.30549095374,2013204
2021-11-17,3324.84130859375,3363.5002440391822,3310.208570096864,3351.935660388418,1632914
2021-11-18,3281.225830078125,3323.8497127370388,3258.474423752068,3318.468457634866,2136598
2021-11-22,3264.89404296875,3319.2240270357083,3247.8069201401486,3283.774994479049,3167936
2021-11-23,3270.41650390625,3286.1820508289397,3217.12506940897,3252.2435897978007,2153461
2021-11-24,3250.638916015625,3297.6052807757383,3232.4187525352286,3277.9217975233278,2161746
2021-11-25,3253.09375,3269.2370572307473,3241.906923480786,3251.205654673849,1849619
2021-11-26,3253.990478515625,3294.7260392152084,3220.995831360395,3233.3629467942947,1941251
2021-11-29,3306.054443359375,3331.874235444686,3215.8506559546267,3254.273344251682,2981745
2021-11-30,3331.68505859375,3364.349193463923,3295.6697395671845,3295.6697395671845,5588446
2021-12-01,3377.613525390625,3389.1308599327626,3337.208242301481,3337.208242301481,2102118
2021-12-02,3439.070556640625,3443.8852910982796,3374.120272815593,3388.375251823323,3152938
2021-12-03,3436.7578125,3460.8310247111826,3427.6950944263563,3442.4220977261602,2486263
2021-12-06,3338.52978515625,3453.3260636071814,3324.935592133541,3436.7579824055024,1849642
2021-12-07,3383.938720703125,3396.683363674109,3327.107099624887,3363.1696728985585,1484458
2021-12-08,3423.966064453125,3442.422240677521,3399.5153244036565,3399.5153244036565,1428660
2021-12-09,3400.22314453125,3431.376712593867,3366.473445796748,3408.011536546904,1567957
2021-12-10,3433.3125,3438.22150162728,3375.0648067631814,3384.4107861981875,1510718
2021-12-13,3407.68115234375,3457.1021338607466,3400.176020404816,3445.773563241869,1883864
2021-12-14,3421.039306640625,3431.6125923283466,3376.5745781077276,3403.29116790748,1747007
2021-12-15,3370.580322265625,3420.284334464749,3359.0627575665485,3417.452191764392,1603233
2021-12-16,3381.201171875,3406.5487131125356,3370.2501268895917,3381.5786987446827,2072320
2021-12-17,3383.797119140625,3447.048308562849,3373.742873877078,3400.9314909486757,4333992
2021-12-20,3357.88232421875,3404.235146778839,3313.748105385719,3388.186339930464,2312310
2021-12-21,3406.406982421875,3437.4660560987286,3366.851249911429,3382.1920233269693,2340989
2021-12-22,3427.600341796875,3433.311875069937,3404.4711788487175,3421.2280213927907,1224328
2021-12-23,3457.762939453125,3465.1265564906566,3426.892630448463,3443.8854864672157,1792861
2021-12-24,3465.50390625,3497.6960184772474,3440.864404569989,3478.8150683100284,2209923
2021-12-27,3489.29443359375,3492.976127049031,3448.7003867118287,3465.598746593782,1534135
2021-12-28,3499.158935546875,3516.5765639757374,3487.1695796664317,3502.415852979862,1456218
2021-12-29,3487.972412109375,3511.8096125775287,3478.8151970355025,3485.6595417243784,1456923
2021-12-30,3524.837890625,3530.7381883997323,3474.0953297623037,3475.3698862737983,1966475
2021-12-31,3529.180419921875,3549.618958167045,3522.5248382792374,3533.381385624695,1207141
2022-01-03,3604.137451171875,3615.7020333935643,3535.457993487963,3540.178231129469,2346158
2022-01-04,3667.388671875,3671.5423888485057,3598.4259531538,3616.74061367237,2488606
2022-01-05,3644.920654296875,3653.46433145229,3599.0870957222437,3648.744093297959,1733031
2022-01-06,3594.4140625,3620.4226205113523,3560.9476204873067,3598.7095252644785,1810293
2022-01-07,3637.88720703125,3648.6492568295457,3583.9820001326107,3606.261614340048,2460591
2022-01-10,3662.76318359375,3755.4213636082764,3644.9677940903857,3755.4213636082764,3937092
2022-01-11,3696.796142578125,3705.387068483196,3640.247779890752,3640.247779890752,1906106
2022-01-12,3643.9287109375,3709.162482835394,3621.8853409604426,3705.386292982673,3203744
2022-01-13,3679.802978515625,3703.4986650213164,3641.191524595263,3698.778427110252,6684507
2022-01-14,3746.122314453125,3754.4772277328843,3644.070909287001,3660.875002316352,3348123
2022-01-17,3794.26904296875,3816.7846717478906,3740.600072033912,3769.2990285731794,3442604
2022-01-18,3767.316162109375,3815.556852561896,3757.309166108001,3808.2404842108062,2389041
2022-01-19,3702.10986328125,3794.1744835449467,3698.185273654665,3794.1744835449467,3102539
2022-01-20,3618.79296875,3707.169188037757,3604.087187656095,3697.7121237825586,6176776
2022-01-21,3625.365966796875,3642.4360157653127,3566.3539719387873,3600.3047438621893,3112358
2022-01-24,3566.59033203125,3640.6389669145306,3537.0370036501904,3631.5129914646104,3258414
2022-01-25,3565.218017578125,3602.573415690097,3520.107874136428,3564.839827419728,3330501
2022-01-27,3451.119384765625,3530.7004929946174,3428.28066554422,3528.4308897884625,5718297
2022-01-28,3489.70458984375,3527.296426163244,3448.046169078653,3448.046169078653,3143862
2022-01-31,3533.395751953125,3553.964867404441,3519.3519187046318,3545.453509286655,2739393
2022-02-01,3594.299072265625,3601.250106921732,3533.537433775677,3565.313262367366,2105169
2022-02-02,3646.833251953125,3654.2098086134247,3594.2992112448724,3620.0697126125524,1984212
2022-02-03,3616.948974609375,3671.705285613117,3608.8631382991425,3641.91553249095,1960538
2022-02-04,3607.775146484375,3617.0431151078037,3564.367316360155,3608.153567564413,2307366
2022-02-07,3573.824951171875,3623.7583017738984,3552.215464762608,3585.173429450272,1919149
2022-02-08,3540.204833984375,3593.400822847344,3518.9737699396946,3585.69340748179,2946443
2022-02-09,3556.376220703125,3572.8314195794574,3542.710809507762,3546.3989720845902,1638721
2022-02-10,3565.644287109375,3584.03823077091,3553.9647204875314,3584.03823077091,2112459
2022-02-11,3494.338134765625,3548.7635892197404,3489.656933836334,3548.7635892197404,3851488
2022-02-14,3531.031494140625,3587.3010284965317,3508.5709657212506,3521.8108561579343,5951745
2022-02-15,3610.51806640625,3626.7841708782275,3544.507711199895,3580.4445556570977,3931683
2022-02-16,3606.0732421875,3644.8472054046115,3599.358634251858,3635.2954782091806,3256906
2022-02-17,3578.7421875,3626.784119801165,3573.82456029429,3617.3270556035086,3134372
2022-02-18,3587.915771484375,3608.7686458323665,3553.586810496336,3564.367772162524,3688883
2022-02-21,3517.460693359375,3619.9754173536726,3504.3627967553293,3603.141795334875,7465922
2022-02-22,3391.68115234375,3468.756219665543,3376.1716605987763,3451.828168399309,5408531
2022-02-23,3370.308349609375,3426.1994565837686,3362.60070429525,3414.9456433284863,2426203
2022-02-24,3216.96240234375,3294.699660843935,3206.9853835422637,3285.384359525672,5039136
2022-02-25,3329.59619140625,3338.3439766140914,3274.035934005095,3279.7101730588297,2549723
2022-02-28,3361.22998046875,3370.261523678763,3268.266985774629,3300.5156696285885,3288942
2022-03-02,3353.616455078125,3378.0157248987925,3315.6464377698358,3359.6217827088826,2761341
2022-03-03,3351.96142578125,3384.3047669956204,3338.4380099621126,3369.4098922888625,1928039
2022-03-04,3333.000732421875,3367.849877754768,3297.7258344637557,3311.3912469525285,2370257
2022-03-07,3295.6923828125,3355.3665533849653,3245.2390812019266,3262.6873193850424,3054130
2022-03-08,3404.496337890625,3413.055028569937,3272.144748919917,3272.144748919917,3300992
2022-03-09,3435.373046875,3455.6110708085753,3401.7531392947444,3409.271458747924,2719654
2022-03-10,3424.355224609375,3483.982053764136,3418.7283182294655,3483.982053764136,2005441
2022-03-11,3403.73876953125,3442.229201014095,3397.7810044930793,3407.6162577521086,1623423
2022-03-14,3445.208251953125,3450.2678733075218,3385.628751576225,3385.628751576225,1765688
2022-03-15,3398.7744140625,3460.3399980462773,3390.7359090110126,3460.3399980462773,3651133
2022-03-16,3457.407958984375,3468.8510988565545,3419.910792322796,3442.844172679195,3090475
2022-03-17,3473.343017578125,3508.570579324714,3461.5690196278097,3495.8982065136342,3600452
2022-03-21,3429.79296875,3512.3058428648665,3418.728251292178,3495.3304610721684,2413831
2022-03-22,3500.01171875,3509.5161133342363,3428.1853707455152,3442.370965383083,2907611
2022-03-23,3510.8408203125,3527.2962524221157,3489.6570864508,3506.679803945682,1596195
2022-03-24,3546.25732421875,3554.1538343231,3494.3852345399746,3499.113766657079,1879046
2022-03-25,3506.159423828125,3574.297621514693,3472.634175473463,3555.7616822544232,1690133
2022-03-28,3506.395751953125,3511.4080423058563,3462.420402110081,3494.385326237581,1760990
2022-03-29,3504.173583984375,3519.9195044591484,3490.6026036965923,3494.1490029823854,2689063
2022-03-30,3528.95068359375,3535.050443559259,3504.9769345397112,3535.050443559259,1583455
2022-03-31,3536.89501953125,3550.7968590654573,3518.2173159395606,3536.9423510338743,2168110
2022-04-01,3554.674560546875,3558.6938134587003,3525.641415102061,3544.508214946375,1387014
2022-04-04,3565.644287109375,3574.770261693153,3534.1995486963333,3557.7475461612808,1472994
2022-04-05,3607.680908203125,3627.351647976228,3567.2046271265267,3567.2046271265267,2314947
2022-04-06,3551.45849609375,3602.479308393721,3528.572217314217,3602.479308393721,2051729
2022-04-07,3484.124267578125,3542.1434496766724,3479.2539717956156,3542.1434496766724,2494829
2022-04-08,3485.542724609375,3503.842235928487,3444.7355855248347,3489.6566398316104,2296773
2022-04-11,3495.70947265625,3510.793676291595,3457.5976847777342,3489.6570433092693,2291660
2022-04-12,3490.697509765625,3535.9967607763238,3450.2685550924,3483.037194420754,4483476
2022-04-13,3463.1298828125,3508.4293628417263,3457.0774535468763,3505.7340069537695,1621672
2022-04-18,3336.49951171875,3414.000105045411,3331.2507950200725,3414.000105045411,3820792
2022-04-19,3283.39794921875,3370.072079083281,3252.4260646997514,3357.2577112197246,3170014
2022-04-20,3363.6884765625,3375.367811747909,3291.0581808764337,3309.972308352735,2640370
2022-04-21,3431.6376953125,3446.1543820035727,3373.713173935519,3385.629167830074,2280996
2022-04-22,3416.411865234375,3420.6202127389965,3377.5905694767284,3386.6694437059896,1581465
2022-04-25,3355.5556640625,3389.4120020006294,3341.275634839757,3364.8236336825444,1960694
2022-04-26,3353.758544921875,3393.099791368754,3327.136772084584,3381.0420351555185,1943469
2022-04-27,3367.849609375,3374.7059808235995,3315.9304200011256,3353.474918170179,1727648
2022-04-28,3389.69580078125,3408.7043626008744,3345.9568758445976,3393.194868599108,1703660
2022-04-29,3354.136962890625,3426.5308365817614,3344.821893048052,3401.7060426922226,2051115
2022-05-02,3350.07080078125,3355.319518327146,3303.1165627819237,3328.792403340095,1324161
2022-05-04,3290.82177734375,3352.9546403617333,3277.1563663234297,3346.3820271947293,2305825
2022-05-05,3322.64501953125,3341.180958698443,3296.118137754549,3321.4157858284757,1612262
2022-05-06,3246.232421875,3285.857434283101,3238.572106404513,3271.198982640739,2010812
2022-05-09,3258.05322265625,3268.361330099007,3165.1375685236612,3213.5103587026697,2481830
2022-05-10,3252.047607421875,3276.6833032313193,3236.2070265642037,3247.5555024025352,1622685
2022-05-11,3226.750244140625,3261.2211963219734,3198.5208156822646,3248.5014913901073,1841769
2022-05-12,3223.581787109375,3262.403078105352,3168.210866235495,3194.595980469609,2807195
2022-05-13,3229.492919921875,3253.1355815830952,3198.5210331456765,3248.5017122516433,2187823
2022-05-16,3193.461669921875,3243.7732081984923,3183.815510057076,3229.5876110780905,1195813
2022-05-17,3264.20068359375,3278.7644714995045,3168.49500003464,3187.030939992307,1754076
2022-05-18,3261.552001953125,3305.243587751486,3256.114190614192,3276.8723981570524,1866781
2022-05-19,3084.84716796875,3220.130524430641,3054.6318924848665,3212.5648726845484,4642963
2022-05-20,3114.21142578125,3133.97659877749,3092.5075083319407,3130.288435874867,3065125
2022-05-23,3141.400146484375,3157.618918437366,3089.622722530128,3125.3704696290333,2293690
2022-05-24,3109.482421875,3144.3317925886518,3097.755755703815,3135.158256453319,1711510
2022-05-25,3015.845947265625,3135.0461471837702,3002.8978424014617,3135.0461471837702,3548046
2022-05-26,3072.303955078125,3086.1567179773433,3028.1276878155436,3038.0768431484507,2813186
2022-05-27,3105.00830078125,3121.7647140030836,3074.446540689792,3097.296385261906,3103153
2022-05-30,3213.4970703125,3224.3032344680796,3128.8575396902625,3138.9970641642285,2094624
2022-05-31,3203.119384765625,3221.256260209426,3165.6550731046714,3193.408016333242,4840965
2022-06-01,3194.408203125,3225.6363703174998,3179.984331812497,3225.6363703174998,1493835
2022-06-02,3258.95849609375,3267.5271862675286,3185.934260767557,3194.217281447424,2657939
2022-06-03,3275.286865234375,3310.6566573294544,3266.765824480378,3293.614343380838,1913622
2022-06-06,3266.527587890625,3287.5209261311916,3215.305813679985,3254.19824080985,1084210
2022-06-07,3201.54833984375,3255.007587135911,3195.1694723078954,3238.0605750318537,2308256
2022-06-08,3241.01220703125,3250.342606335813,3186.125071449585,3218.16236339916,2185707
2022-06-09,3262.86181640625,3272.287281791887,3192.4081478427934,3222.779298477026,1279197
2022-06-10,3198.882568359375,3230.3964016523582,3191.3612550364587,3219.9235574383365,1527582
2022-06-13,3065.306640625,3135.188986646579,3039.4576153460284,3132.3327561698284,3030921
2022-06-14,3056.690673828125,3083.681915680042,3022.5586224677404,3037.1254461742,2611493
2022-06-15,3052.643798828125,3079.0162789095107,3047.5977454512504,3064.259088951843,1404536
2022-06-16,2991.42529296875,3089.346484411529,2982.9042521328547,3084.7288189747774,2032028
2022-06-17,2940.869873046875,2969.2894579088397,2878.937464454451,2943.821404041405,5240434
2022-06-20,2963.243896484375,2988.331214471004,2921.923854149426,2945.7257754116404,1502769
2022-06-21,3058.022705078125,3082.5863303860924,2975.620420339703,2980.000066128784,2964461
2022-06-22,3068.49609375,3094.7735082703616,3030.4606693799046,3046.550675465074,3336315
2022-06-23,3150.23193359375,3158.9909941418205,3068.4960428938434,3068.4960428938434,3692578
2022-06-24,3135.2841796875,3184.696872262954,3120.4316887419527,3178.9844115055316,2132118
2022-06-27,3155.84912109375,3201.7391792538397,3148.042137330521,3189.4574807371077,2037686
2022-06-28,3159.13330078125,3170.4155029798085,3115.766391790574,3148.5177382445127,1400046
2022-06-29,3132.808837890625,3173.27210353729,3114.2433395350963,3114.2433395350963,2133994
